id,href_raw,text_raw,section_hint,order_index
52848c08-e80c-49b9-8a2a-293d618a5113,http://worrydream.com/,Bret Victor,Blog,207
f946f7a8-5d2c-4638-970f-fc347e2efc61,https://danielburka.com/,Daniel Burka,Blog,208
2c5825ed-1532-4600-9ad7-a1f6ebba32a1,https://daringfireball.net/,Daring Fireball,Blog,209
70bea5e1-b40d-4251-abc9-543b34ccae67,https://userpilot.com/blog/navigation-ux/,Navigation UX: Pattern Types and Tips to Enhance User Experien,Blog,210
764ea132-c7c2-4f06-a58a-959a441c3575,https://tomblomfield.com/post/1743528547367/the-age-of-abundance,The Age Of Abundance - Tom Blomfield,Blog,211
3259c97e-9c92-4e8a-baf8-9920f2669d12,https://alistapart.com/,A List Apart,Magazine,212
c6e5f9aa-7056-4582-b289-946ec2f41ebc,https://boxesandarrows.com/,Boxes & Arrows,Magazine,213
6c6e3114-2ca5-48e8-95f9-1d94a43484fc,https://hbr.org/1998/11/how-venture-capital-works,How Venture Capital Works,Magazine,214
cf94fe24-cc74-40db-9f20-1766c6e8184a,https://www.theverge.com/,The Verge,Magazine,215
0c2b7777-a7fa-4cf0-a441-ebd5a6208c19,http://www.usabilitycounts.com/,ability Counts,Magazine,216
70b93d5b-bf06-42cf-98d1-845d557cca72,https://uxbth.com/,UX Booth,Magazine,217
4ef0b15d-7998-4438-9039-d1053937d9de,https://www.smashingmagazine.com/2013/06/13-tenets-user-experience/,"13 Tenets Of User
    Experience",Reading List,218
e08e3427-3130-4a1f-b5e1-04ab149b9d00,https://www.nngroup.com/articles/start-designops/,3 Steps for Getting Started with DesignOps,Reading List,219
220c48cd-28f3-49eb-b1c4-b975117515e8,https://www.gamified.uk/2015/01/05/neurotransmitters-you-should-know-about-in-gamification/,"4 essential
    Neurotransmitters in gamification",Reading List,220
e1dde479-8450-4868-acba-68c88c7b594e,https://lifehacker.com/7-of-the-best-evernote-alternatives-and-why-you-should-1848592934,"7 of the Best
    Evernote Alternatives (and Why You Should Finally Switch)",Reading List,221
b2233027-7bc8-4c4b-bd76-6c440e7e4d58,https://medium.com/@erikdkennedy/7-rules-for-creating-gorgeous-ui-part-1-559d4e805cda,"7 Rules for Creating
    Gorgeous UI",Reading List,222
80b10a7b-62f6-41bc-acae-825ccfb63ffc,https://uxmovement.com/forms/8-reasons-users-arent-filling-out-your-sign-up-form/,"8 Reasons Users Don't Fill
    Out Sign Up Forms",Reading List,223
3253ded6-8304-45cb-bda9-a4e99d784208,https://www.uxbooth.com/articles/a-lesson-in-gradual-engagement/,A Lesson in Gradual Engagement,Reading List,224
8b88a3fe-a7cc-4cdc-9429-433743242230,https://uxmovement.com/content/absolute-vs-relative-timestamps-when-to-use-which/,"Absolute vs. Relative
    Timestamps: When to Use Which",Reading List,225
f54d5e89-6b4d-44fd-8cbe-6f907fa4c87f,https://medium.com/habit-of-introspection/affordances-matter-cab064b40b4b,Affordances matter,Reading List,226
121b8152-c0b9-4c11-8399-e68f68ea4946,https://stratechery.com/2015/aggregation-theory/,Aggregation Theory,Reading List,227
30166c02-1765-4f74-9b34-7cb6c63c454c,https://stratechery.com/concept/aggregation-theory/,Aggregation Theory - Stratechery by Ben Thompson,Reading List,228
fd42d785-3de1-4528-97ed-e1f806505920,https://boxesandarrows.com/an-answer-to-the-pains-of-integrating-agile-and-ux/,"An Answer to the Pains of
    Integrating Agile and UX",Reading List,229
0e320d49-93bc-49a2-b730-1a42b823cd5b,https://careerfoundry.com/en/blog/ux-design/a-beginners-guide-to-information-architecture/,"An Excellent
    Beginner's Guide to Information Architecture",Reading List,230
f6d216dc-964c-42c3-86e0-19b92ee7a42a,https://webdesign.tutsplus.com/articles/an-introduction-to-hierarchy--webdesign-14947,"An Introduction to
    Hierarchy",Reading List,231
8a71edbb-a672-43dc-bf55-9063a5dec3d7,https://www.gamedeveloper.com/design/analysis-option-availability-and-loss-aversion-in-game-design,"Analysis:
    Option Availability And Loss Aversion in Game Design",Reading List,232
eaa34131-5db4-4f05-bfbd-329615262d0b,https://www.uxmatters.com/mt/archives/2013/01/are-personas-still-relevant-to-ux-strategy.php,"Are Personas
    Still Relevant to UX Strategy?",Reading List,233
02a12a40-3bc5-40ad-9b64-6513ba3078ed,https://uxmovement.com/thinking/are-you-meeting-the-user-experience-hierarchy-of-needs/,"Are You Meeting the
    User Experience Hierarchy of Needs?",Reading List,234
1cdb02fc-ce85-46db-92d8-e598ca17d73b,https://uxmovement.com/navigation/avoid-the-pains-of-pagination/,Avoid the Pains of Pagination,Reading List,235
af250dd3-a8aa-4562-a8b7-f6101d63c7e2,https://www.youtube.com/watch?v=Yp_qfB1FA0Y,"Build it in Figma: Create a Design System V: Documentation -
    YouTube",Reading List,236
ce5c6fce-b18f-4e12-913f-be3a730abb77,https://gotechark.com/blog/common-design-principles-for-a-progressive-web-app/,"Common Design Principles for a
    Progressive Web App",Reading List,237
8cfce018-c27c-47fd-994c-877662aedd8b,https://www.uxmatters.com/mt/archives/2013/03/common-misconceptions-about-touch.php,"Common Misconceptions
    About Touch",Reading List,238
66406c22-ffe0-47c5-ba3c-1565c4d93828,https://bradfrost.com/blog/post/complex-navigation-patterns-for-responsive-design/,"Complex Navigation Patterns
    for Responsive Design",Reading List,239
43d44666-f4a4-417d-bc7a-ff3065a200d0,https://stratechery.com/concepts/,Concepts,Reading List,240
756935aa-d950-4449-a395-593632c33dd2,https://www.usability.gov/how-to-and-tools/methods/content-inventory.html,Content Inventory,Reading List,241
8545d945-55d4-4f00-b918-381b1f60c421,https://www.smashingmagazine.com/2013/05/converting-our-stories-into-multi-screen-experiences/,"Converting Our
    Stories Into Multi-Screen Experiences",Reading List,242
81ae2e97-788c-466e-b32f-34434dece9ea,https://www.newyorker.com/magazine/2018/09/17/can-mark-zuckerberg-fix-facebook-before-it-breaks-democracy,"courted
    comparisons to the Roman emperor Augustus",Reading List,243
33579aa0-7cea-4ce0-8196-4b8aa2db3373,https://uxdesign.cc/creating-space-for-design-reviews-bd23a14f307d,"Creating space for design reviews | by
    Lauren Smith | UX Collective",Reading List,244
87ec95cd-c732-42af-865e-c494846f7cb6,https://www.uxmatters.com/mt/archives/2014/05/dealing-with-long-field-names-analyzing-users-tasks.php,"Dealing
    with Long Field Names | Analyzing Users' Tasks",Reading List,245
48b3348f-97ae-431f-92e8-9ba920b37a86,https://stratechery.com/2017/defining-aggregators/,Defining Aggregators,Reading List,246
a4768504-48f7-4ae2-9cc8-d72203fcfe4a,https://www.smashingmagazine.com/2012/09/you-already-know-how-to-use-it/,"Design Patterns: You Already Know How
    To Use It",Reading List,247
9571de93-5b1c-4319-b52b-3b37dde911c6,https://www.smashingmagazine.com/2014/03/design-principles-visual-perception-and-the-principles-of-gestalt/,"Design
    Principles: Visual Perception And The Principles Of Gestalt",Reading List,248
80b1b02b-7ad8-4d9e-88ad-a8155ee7dc41,https://www.smartsheet.com/content/design-review-process?amp,Design Review Process Essentials | Smartsheet,Reading List,249
72ee29b3-edf4-4215-953d-886e46d0cfa6,https://design.google/library/going-beyond-the-surface/,"Design Reviews: Going Beyond the Surface - Library -
    Google Design",Reading List,250
8d174f95-d855-4608-9f83-3b375d79afe0,https://blog.prototypr.io/design-tokens-with-figma-aef25c42430f,Design tokens with Figma,Reading List,251
b5ab9733-c941-40eb-b665-0b5f8252a398,http://web.cs.wpi.edu/~matt/courses/cs563/talks/smartin/int_design.html,"Designing Effective User
    Interfaces",Reading List,252
9056f6c7-869b-4c3f-b08d-324f51bf68f3,https://www.lukew.com/ff/entry.asp?1927,Designing for Large Screen Smartphones,Reading List,253
69615b55-0ab2-418b-99c0-0bf71aad6a1b,https://www.uxbooth.com/articles/designing-mobile-part-3-visual-design/,"Designing for Mobile Part 3: Visual
    design",Reading List,254
6352cc20-fdfe-4f7f-8e56-dcb9212b91d0,https://www.webfx.com/blog/web-design/designing-hyperlinks-tips-and-best-practices/,"Designing Hyperlinks: Tips
    and Best Practices",Reading List,255
607cf7b4-bd43-4d85-ae24-3f9334c2c3db,https://boxesandarrows.com/designing-screens-using-cores-and-paths/,"Designing Screens Using Cores and
    Paths",Reading List,256
902ffdd1-a0dd-46f7-af97-61386276b937,https://www.webfx.com/blog/web-design/hyperlink-design/,"Designing the Perfect Hyperlink - It's Not as Simple
    as You Think",Reading List,257
3d3e45a4-41b1-4a06-8da1-839a463424ca,https://css-tricks.com/diy-priority-plus-nav/,DIY Priority+ Navigation,Reading List,258
1c5821bc-4648-4629-a53d-21ec2ec4d1e7,https://www.smashingmagazine.com/2013/01/effectively-planning-ux-design-projects/,"Effectively Planning UX
    Design Projects",Reading List,259
3a781fdb-b494-471e-8326-c922b05ddabe,https://bradfrost.com/blog/post/extending-atomic-design/,Extending Atomic Design,Reading List,260
99617907-357a-43c1-aefd-c75d9b27b26a,https://uxdesign.cc/figma-design-thinking-building-a-design-system-for-an-existing-product-388bfdeb844b,"Figma
    & design thinking: Building a design system for an existing product | by Tammy Taabassum | Sep, 2020 | UX
    Collective",Reading List,261
9626478a-081e-4b2c-924d-10f7ebd8eab6,https://ux.stackexchange.com/questions/13939/filtering-stats-what-are-some-good-patterns-to-follow-for-filtering-a-time-date,"Filtering
    stats: What are some good patterns to follow for filtering a time/date range?",Reading List,262
9e0edb93-955e-486c-8ef4-33bd5cb0a0b7,https://asktog.com/atc/principles-of-interaction-design/,"First Principles of Interaction Design (Revised &
    Expanded)",Reading List,263
f6868685-7420-46da-95fb-9e4b4c14a3a6,https://www.smashingmagazine.com/2012/09/fixing-broken-user-experience/,Fixing A Broken User Experience,Reading List,264
f90c6b19-f6b5-46b1-8967-5159af524ecf,https://www.gamified.uk/2014/05/07/game-design-process-framework/,GAME: A design process framework,Reading List,265
a90dccf7-10b5-4413-b27d-51b1e39e002b,https://www.gamified.uk/2014/07/24/gamification-users-perspective/,Gamification: The users perspective,Reading List,266
0686c8e0-5fcf-4ae1-b6da-a82bf7cc6765,https://www.sitepoint.com/gestalt-principles-psychology-design/,"Gestalt Principles and the Psychology of
    Design",Reading List,267
9d6e7576-2ceb-4d78-a712-4ecf1a0c682d,https://www.uxbooth.com/articles/good-call-to-action-buttons/,Good Call-To-Action Buttons,Reading List,268
da11ea27-49d5-4357-bf4e-008101b5cd7e,http://toastytech.com/guis/uirant.html,Good User Interface Design Tips,Reading List,269
4084f69c-49ae-49aa-8d4f-ed2ce996950d,https://designstrategy.guide/ux/ux-research-guide/,How to conduct user research: A step-by-step guide,Reading List,270
cebfa112-5ef4-4dc4-8702-2b4aed358748,https://www.smashingmagazine.com/2013/02/designing-great-feedback-loops/,"How To Design Outstanding Feedback
    Loops",Reading List,271
b95f61ba-85ea-41db-acba-79fbaf1096ed,https://uxmovement.com/buttons/how-to-make-sure-users-dont-accidentally-delete/,"How to Make Sure Users Don't
    Accidentally Delete",Reading List,272
530c738f-eb8f-459a-9f9e-c43f4f7bae03,https://www.uxbooth.com/articles/how-to-run-a-successful-design-review/,"How to Run a Successful Design Review
    | UX Booth",Reading List,273
ecd90bbf-41e3-46d6-b4c9-ea71a9c75163,https://www.invisionapp.com/inside-design/remote-design-critique/,"How to run an efficient remote design
    critique |...",Reading List,274
2f6426e7-6372-47ea-a930-89f597a4466d,https://www.smashingmagazine.com/2011/12/effective-user-research-transforming-minds-of-clients/,"How To
    Transform The Minds Of Clients",Reading List,275
718892d3-24ac-4575-99ff-2004ea8930ef,https://www.gamified.uk/2014/10/08/game-thinking-getting-tools/,How to Use Game Thinking,Reading List,276
5cb83fc0-2671-45b1-ab72-187da73e8858,https://hbr-org.cdn.ampproject.org/c/s/hbr.org/amp/2018/02/how-to-increase-your-influence-at-work,https://hbr-org.cdn.ampproject.org/c/s/hbr.org/amp/2018/02/how-to-increase-your-influence-at-work,Reading List,277
05e07acc-8775-4325-b266-0a309dc82b21,https://www.nngroup.com/articles/icon-usability/,Icon Usability,Reading List,278
8fc60ab5-b036-425b-b93d-d2e810754bcf,https://legacy.cs.indiana.edu/~port/teach/103/sign.symbol.html,"ICON, INDEX and SYMBOL (Long Version)",Reading List,279
79178248-3b7b-4796-8a92-2fbe451c5278,https://vanseodesign.com/web-design/icon-index-symbol/,"Icon, Index, and Symbol - Three Categories of Signs",Reading List,280
6ee28a13-1735-4d0b-9eaf-c13ef12f378a,http://userexperienceexperience.blogspot.com/2012/07/if-heuristics-were-written-from.html,"If heuristics were
    written from the customer's point of view?",Reading List,281
c8c03623-6ae0-4a32-b2c5-4e48304dd9d4,https://www.designnews.com/implement-design-reviews-right-way,Implement design reviews the right way,Reading List,282
7a35c108-a6d8-4ace-ad46-1c0d5f7f64b4,https://www.usability.gov/how-to-and-tools/methods/information-architecture/index.html,"Information
    Architecture Methods | Usability.gov",Reading List,283
7c8ef875-a3cb-424e-b0f8-ef6b41e5c658,https://www.nngroup.com/articles/information-scent/,Information Scent: How Users Decide Where to Go Next,Reading List,284
1c6aaebe-f68c-4c78-8f42-44c5b6ab84ac,https://www.designbetter.co/design-systems-handbook/introducing-design-systems,Introducing design systems,Reading List,285
623c1c1b-07aa-4855-9173-788145a33a4b,https://designstrategy.guide/interviews/investing-in-design-strategy-means-investing-in-greater-confidence/,"Investing
    in design strategy means investing in greater confidence",Reading List,286
780b3fe5-b7cd-46da-9d23-1c426970ea26,https://verbivore.com/ipso-facto-every-day-we-speak-and-write-latin/,"Ipso facto: Every Day We Speak and Write
    Latin",Reading List,287
638a90f2-fd56-4bdc-ac12-cea6d51b8663,https://www.smashingmagazine.com/2011/03/lean-ux-getting-out-of-the-deliverables-business/,"Lean UX - Getting
    Out Of The Deliverables Business",Reading List,288
d9f014b1-8e96-401a-80ae-2152d82bdaba,https://ux.stackexchange.com/questions/525/unambiguous-way-to-display-timezone-information-in-a-compact-manner,"lists
    - Unambiguous way to display timezone information in a compact manner - User Experience Stack Exchange",Reading List,289
96ca5eff-5210-4a66-b07b-acd09d5f04a8,https://dev.to/psqrrl/managing-design-tokens-using-storybook-5975,Managing Design Tokens Using Storybook,Reading List,290
b20ae05e-ef62-4e9b-8272-520c76843f82,https://www.nngroup.com/topic/ux-management/#articles,"Managing UX Teams Articles, Videos, Reports, Training
    Courses, and Online Seminars by NN/g",Reading List,291
792988ad-2940-45de-a352-dcca15256642,https://www.headway.io/blog/managing-your-design-system-in-figma,Managing Your Design System in Figma,Reading List,292
236932dd-1a82-4d3b-aec1-16efadfc6412,https://www.nngroup.com/articles/mobile-subnavigation/,Mobile Subnavigation,Reading List,293
1dc00abd-8b95-4aba-aff4-4c727bb16cf2,https://www.lukew.com/ff/entry.asp?1514,Multi-Device Layout Patterns,Reading List,294
e994de91-d2a0-4c27-931a-93a6036774f8,https://medium.com/@cameronmoll/nine-patterns-among-great-ux-teams-3cc37252b59a,"Nine patterns among great UX
    teams",Reading List,295
29a52d86-db21-40b0-b8e5-7769a981bcf9,http://christianheilmann.com/2011/12/28/on-single-page-apps/,On single page apps,Reading List,296
4b9bc27c-da53-442a-98fd-b3d54f964047,https://boxesandarrows.com/optimizing-ui-icons-for-faster-recognition/#fn3,"Optimizing UI icons for faster
    recognition",Reading List,297
3c766caf-77bb-4f2e-a36e-367ae3ed955a,https://www.usability.gov/how-to-and-tools/methods/organization-schemes.html,Organization Schemes,Reading List,298
84218d5b-2093-4b20-94fc-65d1428b3cb1,https://www.usability.gov/how-to-and-tools/methods/organization-structures.html,Organization Structures,Reading List,299
d4af4f36-adfb-4c17-ba4d-6101c95e0a65,https://stratechery.com/concept/aggregation-theory/platforms-vs-aggregators/,"Platforms vs Aggregators -
    Stratechery by Ben Thompson",Reading List,300
5030db1c-06fb-40f0-80c0-20870e5a5b27,http://www.tersiiska.com/design/principles/,Principles,Reading List,301
31d29bd6-f4c2-4c84-b0bf-d296dcaa8f6c,https://medium.com/@mibosc/responsive-design-why-and-how-we-ditched-the-good-old-select-element-bc190d62eff5,"Responsive
    Design: Why and how we ditched the good old select element",Reading List,302
70214cef-b917-40b6-b90a-072befa0f6ce,https://bradfrost.com/blog/post/responsive-nav-patterns/,Responsive Navigation Patterns,Reading List,303
1277cc3d-647f-40d9-a33f-e2a164988690,https://bradfrost.com/blog/post/revisiting-the-priority-pattern/,Revisiting the Priority+ Pattern,Reading List,304
e209eeb1-fd99-4f2e-90de-13a6031e1d32,https://www.gamified.uk/2014/08/08/smart-gamification-goal-setting/#.U-SyYfldUeg,"S.M.A.R.T Gamification - Goal
    Setting",Reading List,305
cf931ba7-a4e0-4b04-83f0-89d5b8ddf7e1,https://drpodcastingsolutions.com/,Shopify and Platforms,Reading List,306
ec284372-17cd-418e-822c-6806ae4ca294,https://uxplanet.org/struggle-to-give-verbal-feedback-during-design-critiques-try-silent-feedback-instead-cb852f339eb,"Struggle
    to give verbal feedback during Design Cr...",Reading List,307
1ba308e0-578f-4868-bc01-fcf83bf8bde7,https://uxplanet.org/the-design-review-between-designers-and-developers-75152868f717,"The 'Design Review'
    Between Designers and Developers | by Aurélie Radom | UX Planet",Reading List,308
b2a08fa8-c7fb-49b0-92a8-5628a4a395ab,https://www.uxbooth.com/articles/the-art-of-guerrilla-usability-testing/,"The Art of Guerrilla Usability
    Testing",Reading List,309
f0033909-1c33-4422-bd25-fa3c3960943b,https://www.bloomberg.com/news/articles/2013-01-10/the-dunbar-number-from-the-guru-of-social-networks#r=rss,"The
    Dunbar Number, From the Guru of Social Networks",Reading List,310
1a644291-0a3c-45f7-982b-13b65e118450,https://www.gamified.uk/2014/04/30/eeee-user-journey-framework/,The EEEE User Journey Framework,Reading List,311
3446700c-6c98-48c7-848b-031e7329a997,https://uxmag.com/articles/the-elements-of-player-experience,The Elements of Player Experience,Reading List,312
d01fc68f-a0ff-4fcc-ba90-c7817a18253f,https://www.thedrum.com/opinion/2013/11/29/importance-gestalt-laws-ux-design-planning,"The importance of
    Gestalt laws for UX design planning",Reading List,313
a3843f46-9116-4a18-98bd-dbe9f873c892,https://alistapart.com/article/the-infinite-grid/,The Infinite Grid,Reading List,314
eddcc8d5-0353-42bb-917f-2a584ff85f14,https://www.gamified.uk/gamification-framework/the-intrinsic-motivation-ramp/,"The Intrinsic Motivation
    RAMP",Reading List,315
52b117bc-c662-4781-9078-78ba808925f1,https://medium.com/@lajules/the-online-meeting-facilitator-canvas-map-your-virtual-meeting-on-one-page-make-it-productive-5ce23a2e1e07,"The
    Online Meeting Facilitator Canvas: Map your Virtual Meeting on One Page & make it productive | by Julia Kolm |
    Medium",Reading List,316
0609afef-d336-4657-84c9-0e8732938413,https://css-tricks.com/the-priority-navigation-pattern/,The Priority+ Navigation Pattern,Reading List,317
d5b47fac-bcea-42d6-aa90-dbba5411f323,https://www.webfx.com/blog/web-design/proxority-principle/,The Proxority Principle in Web Design,Reading List,318
2783ba5d-4304-47a6-9b0b-ba7464bf6290,http://alistapart.com/article/the-role-of-the-web/,"The Role of the Web, an Excerpt from Understanding
    Context",Reading List,319
e2f92392-70b3-471a-9aa6-3c131df3d17b,https://medium.com/@pasql/transitional-interfaces-926eb80d64e3,Transitional Interfaces,Reading List,320
8dd612a9-0766-4935-9a3e-2ec8b87261b2,https://medium.com/@slhenty/ui-response-times-acec744f3157,UI Response Times,Reading List,321
b6bce067-3fac-4e1c-b89b-d1e7306cfaaa,http://www.billverplank.com/Lecture/,Untitled Document,Reading List,322
95955dc7-e06f-4f6c-9e95-55d2ea9a7563,https://en.99designs.de/blog/web-digital/user-interface-design/,"User interface design: 4 rules you need to
    know",Reading List,323
0c7985ed-9d5e-4aec-a3c1-45565da940e1,https://medium.com/@simon_norris/ux-maturity-the-reality-of-performance-547303b39efd#.6d2mbsdto,"UX Maturity:
    The Reality of Performance",Reading List,324
c1cd647b-d53c-4284-a533-a3d562ee8c68,https://uxmyths.com/,UX Myths,Reading List,325
2ddae842-77ce-4847-a234-732de1ee896e,https://boxesandarrows.com/ux-one-liners/,UX One-liners,Reading List,326
81a7221f-14c2-41fa-88ee-e7e1de1f85a3,https://www.lukew.com/ff/entry.asp?981,Visible Narratives: Understanding Visual Organization,Reading List,327
b03e031a-578d-496d-ba14-7f6696632adc,https://cxl.com/blog/website-information-architecture-optimal-user-experience/#.,"Website Information
    Architecture: How to Optimize for UX",Reading List,328
284af2a3-69c8-492e-a067-6a5154335f74,https://medium.com/@dealville/whales-synchronize-their-songs-across-oceans-and-theres-sheet-music-to-prove-it-b1667f603844,"Whale
    Song Explained",Reading List,329
d86d020f-7b9b-4e4c-a26b-9ec1a7e25f8e,https://web.dev/pwa-checklist/,What makes a good Progressive Web App?,Reading List,330
0f112942-8c36-49f2-bed2-209f9affc5a0,https://www.uxmatters.com/mt/archives/2013/01/when-agile-and-user-experience-click.php,"When Agile and User
    Experience Click",Reading List,331
93e91a13-62f9-4ec1-8c8b-89d1604e9f48,https://venturebeat.com/2013/01/11/who-owns-your-ux-philosophy/,Who owns your UX philosophy?,Reading List,332
70bcd019-d9f9-4b59-aeba-88d8e3097f85,https://archive.uie.com/brainsparks/2013/07/16/why-is-not-enough-overcoming-flaws-of-the-five-whys/,"Why Is Not
    Enough: Overcoming Flaws of the Five Whys",Reading List,333
079e16eb-7fc9-4fe8-8d94-ca90591df539,https://www.usability.gov/how-to-and-tools/methods/wireframing.html,Wireframing,Reading List,334
ed579c8c-67da-41c0-aee5-b63b12f138b6,https://stratechery.com/2018/zillow-aggregation-and-integration/,"Zillow, Aggregation, and Integration",Reading List,335
